image_path,category_id,category,partition
img/Denim_Culotte_Jumpsuit/img_00000005.jpg,42,Jumpsuit,train
img/Rose_Lace-Up_Babydoll_Dress/img_00000019.jpg,41,Dress,train
img/Floral_Scuba_Knit_Skirt/img_00000039.jpg,33,Skirt,train
img/Striped_Drop-Waist_Dress/img_00000051.jpg,41,Dress,test
img/Sleepy_Tee/img_00000008.jpg,18,Tee,train
img/Galaxy_Print-Sleeved_Tee/img_00000031.jpg,18,Tee,val
img/Plaid_Flannel_Mini_Skirt/img_00000043.jpg,33,Skirt,train
img/Love_Sleep_Boxy_Hoodie/img_00000004.jpg,10,Hoodie,train
img/Lace_Print_Skirt/img_00000047.jpg,33,Skirt,train
img/Belted_Stripe_Print_Shorts/img_00000010.jpg,32,Shorts,train
img/Bengal_Stripe_Tee/img_00000037.jpg,18,Tee,train
img/Seamless_Zip-Up_Track_Jacket/img_00000040.jpg,11,Jacket,train
img/Pleated_Mosaic_Print_Skirt/img_00000030.jpg,33,Skirt,train
img/Distressed_Skinny_Jeans/img_00000019.jpg,26,Jeans,train
img/Shirred_Gauze_Midi_Dress/img_00000072.jpg,41,Dress,train
img/French_Terry_Hoodie/img_00000005.jpg,10,Hoodie,train
img/Distressed_Open-Knit_Ombr&eacute;_Sweater/img_00000008.jpg,16,Sweater,train
img/Floral-Embroidered_Mesh_Shorts/img_00000013.jpg,32,Shorts,train
img/Crochet-Trimmed_Cami_Fit_&_Flare_Dress/img_00000030.jpg,41,Dress,val
img/Skinny_Ankle_Jeans/img_00000062.jpg,26,Jeans,test
img/Striped_Baja_Hoodie/img_00000026.jpg,10,Hoodie,val
img/Abstract_Daisy_Print_Blouse/img_00000007.jpg,3,Blouse,test
img/Tab-Sleeved_Chiffon_Blouse/img_00000128.jpg,3,Blouse,val
img/Love_Sleep_Boxy_Hoodie/img_00000020.jpg,10,Hoodie,test
img/Abstract-Quilted_Drawstring_Hoodie/img_00000003.jpg,10,Hoodie,train
img/Tropical_Print_Strapless_Jumpsuit/img_00000029.jpg,42,Jumpsuit,train
img/Geo-Printed_Flat_Front_Shorts/img_00000025.jpg,32,Shorts,test
img/High-Waisted_Skinny_Jeans/img_00000024.jpg,26,Jeans,train
img/Paisley_Fit_&_Flare_Dress/img_00000004.jpg,41,Dress,train
img/I_Need_Coffee_Tee/img_00000041.jpg,18,Tee,train
img/Faded_Stretch-Fit_Skinny_Jeans/img_00000040.jpg,26,Jeans,train
img/Flutter_Sleeve_Surplice_Dress/img_00000006.jpg,41,Dress,train
img/Boxy_Side-Slit_Stripe_Tee/img_00000030.jpg,18,Tee,train
img/Stretch_Fit_Classic_Skinny_Jeans/img_00000056.jpg,26,Jeans,train
img/Dallas_Denim_Jacket/img_00000018.jpg,11,Jacket,val
img/Collarless_Floral_Print_Jacket/img_00000046.jpg,11,Jacket,val
img/Bell_Sleeve_Blouse/img_00000046.jpg,3,Blouse,test
img/Leave_Me_Alone_Tee/img_00000035.jpg,18,Tee,train
img/Knit_&_Woven_Dolman_Tee/img_00000031.jpg,18,Tee,test
img/Contrast_Drawstring_Denim_Shorts/img_00000027.jpg,32,Shorts,test
img/Mineral_Wash_Skinny_Jeans/img_00000038.jpg,26,Jeans,train
img/Lace-Paneled_Woven_Jumpsuit/img_00000009.jpg,42,Jumpsuit,test
img/Zippered_Scuba_Knit_Hoodie/img_00000028.jpg,10,Hoodie,train
img/Acid_Wash_Distressed_Jeans/img_00000027.jpg,26,Jeans,train
img/Pocket_Shirt_Jacket/img_00000025.jpg,11,Jacket,train
img/Local_Heroes_Cropped_Hoodie/img_00000028.jpg,10,Hoodie,train
img/Cable_Knit_Sweater/img_00000042.jpg,16,Sweater,train
img/Twill_Dolphin_Shorts/img_00000022.jpg,32,Shorts,train
img/Backless_Bodycon_Dress/img_00000062.jpg,41,Dress,val
img/Beaded-Trim_Mandala_Print_Blouse/img_00000009.jpg,3,Blouse,train
img/Embroidered_Mesh_Bomber_Jacket/img_00000026.jpg,11,Jacket,train
img/The_Lion_King_Muscle_Tee/img_00000028.jpg,18,Tee,test
img/Frayed_Denim_Shorts/img_00000055.jpg,32,Shorts,train
img/Crepe_Midi_Skirt/img_00000049.jpg,33,Skirt,val
img/Slub_Knit_Sweater/img_00000023.jpg,16,Sweater,train
img/Drawstring_Chambray_Utility_Jumpsuit/img_00000016.jpg,42,Jumpsuit,test
img/Zippered_High-Neck_Sweater/img_00000016.jpg,16,Sweater,train
img/Belted_Stripe_Pattern_Dress/img_00000037.jpg,41,Dress,train
img/Quilted_Moto_Jacket/img_00000061.jpg,11,Jacket,train
img/Faux_Leather_Convertible_Jacket/img_00000050.jpg,11,Jacket,train
img/Eyelash_Lace_Maxi_Skirt/img_00000031.jpg,33,Skirt,test
img/Classic_Flared_Jeans/img_00000046.jpg,26,Jeans,train
img/Classic_Bike_Shorts/img_00000025.jpg,32,Shorts,train
img/Faux_Leather-Trim_Blouse/img_00000115.jpg,3,Blouse,train
img/Cap-Sleeved_Crepe_Blouse/img_00000068.jpg,3,Blouse,train
img/Sleeveless_Snap-Button_Jumpsuit/img_00000024.jpg,42,Jumpsuit,train
img/Fold-Over_Yoga_Shorts/img_00000017.jpg,32,Shorts,val
img/Tweed_Moto_Jacket/img_00000079.jpg,11,Jacket,train
img/Broad_Stripe_Knit_Tee/img_00000024.jpg,18,Tee,train
img/Marled_Stripe_Drawstring_Hoodie/img_00000009.jpg,10,Hoodie,test
img/Jersey_Knit_Trapeze_Dress/img_00000056.jpg,41,Dress,train
img/Classic_Slouchy_Sweater/img_00000008.jpg,16,Sweater,train
img/NYC_Tee/img_00000062.jpg,18,Tee,test
img/Acid_Wash_-_Skinny_Jeans/img_00000057.jpg,26,Jeans,train
img/Loose-Knit_Zippered_Sweater/img_00000003.jpg,16,Sweater,train
img/French_Terry_Shorts/img_00000022.jpg,32,Shorts,train
img/Flared_Jeans/img_00000013.jpg,26,Jeans,test
img/Buttoned_High-Waisted_Skinny_Jeans/img_00000070.jpg,26,Jeans,train
img/Poetic_Dream_Crochet_Blouse/img_00000020.jpg,3,Blouse,test
img/Crisp_Woven_Suit_Jacket/img_00000020.jpg,11,Jacket,train
img/Tie-Front_Chiffon_Blouse/img_00000069.jpg,3,Blouse,val
img/Longline_Utility_Jacket/img_00000007.jpg,11,Jacket,train
img/Polka_Dot_Print_Blouse/img_00000084.jpg,3,Blouse,train
img/Crossback_Surplice_Jumpsuit/img_00000016.jpg,42,Jumpsuit,train
img/Floral_Crochet_Shorts/img_00000035.jpg,32,Shorts,train
img/Tweed_Cutaway_Jacket/img_00000034.jpg,11,Jacket,train
img/Striped_Boat_neck_Tee/img_00000039.jpg,18,Tee,train
img/Surplice_Back_Keyhole_Jumpsuit/img_00000025.jpg,42,Jumpsuit,test
img/Ombre_Denim_Shorts/img_00000069.jpg,32,Shorts,train
img/Dip-Dyed_Knotted_Sweater/img_00000006.jpg,16,Sweater,train
img/Classic_Pocket_Tee/img_00000003.jpg,18,Tee,train
img/Belted_Wide-Leg_Jumpsuit/img_00000034.jpg,42,Jumpsuit,test
img/Classic_Flared_Jeans/img_00000018.jpg,26,Jeans,train
img/Crepe_Pencil_Skirt/img_00000005.jpg,33,Skirt,train
img/Draped_Cutout-Back_Tee/img_00000031.jpg,18,Tee,train
img/Performance_Shorts/img_00000079.jpg,32,Shorts,test
img/Open-Back_Jumpsuit/img_00000077.jpg,42,Jumpsuit,test
img/Wide-Leg_Surplice_Jumpsuit/img_00000012.jpg,42,Jumpsuit,train
img/Paris_France_Sleeveless_Hoodie/img_00000019.jpg,10,Hoodie,train
img/Rainbow_Print_Cardio_Shorts/img_00000009.jpg,32,Shorts,train
img/Abstract-Embroidered_Glitter_Shorts/img_00000012.jpg,32,Shorts,train
img/Shirred_Lace-Paneled_Blouse/img_00000032.jpg,3,Blouse,test
img/Kimono-Sleeved_Paisley_Blouse/img_00000120.jpg,3,Blouse,test
img/Brushstroke_Stripe_Deep-V_Jumpsuit/img_00000050.jpg,42,Jumpsuit,val
img/Short-Sleeved_Crepe_Jumpsuit/img_00000038.jpg,42,Jumpsuit,train
img/Tartan_Plaid_Blouse/img_00000070.jpg,3,Blouse,val
img/Belted_Leaf_Print_Shorts/img_00000039.jpg,32,Shorts,train
img/Tie-Dye_Hoodie/img_00000065.jpg,10,Hoodie,train
img/Wide-Leg_Jumpsuit/img_00000044.jpg,42,Jumpsuit,train
img/Strapless_Wide-Leg_Jumpsuit/img_00000058.jpg,42,Jumpsuit,train
img/Medium_Wash_-_Straight-Leg_Jeans/img_00000076.jpg,26,Jeans,train
img/Hidden_Zippered_Placket_Blouse/img_00000011.jpg,3,Blouse,train
img/Ikat_Print_Mini_Skirt/img_00000025.jpg,33,Skirt,val
img/Embroidered_Self-Tie_Blouse/img_00000075.jpg,3,Blouse,val
img/Marled_French_Terry_Hoodie/img_00000055.jpg,10,Hoodie,train
img/Tupac_Muscle_Tee/img_00000015.jpg,18,Tee,train
img/Paisley_Print_Shorts/img_00000026.jpg,32,Shorts,train
img/Marled_Knit_Zippered_Hoodie/img_00000038.jpg,10,Hoodie,train
img/Distressed_Mineral_Wash_Boyfriend_Jeans/img_00000016.jpg,26,Jeans,test
img/Pocket_Shirt_Jacket/img_00000038.jpg,11,Jacket,train
img/High-Slit_Ribbed_Maxi_Dress/img_00000017.jpg,41,Dress,test
img/Daydreamer_Crocheted_Dress/img_00000024.jpg,41,Dress,test
img/Striped_Mandarin_Collar_Blouse/img_00000009.jpg,3,Blouse,train
img/Stretch-Knit_Pencil_Skirt/img_00000015.jpg,33,Skirt,train
img/Fluted_Polka_Dot_Skirt/img_00000051.jpg,33,Skirt,train
img/Striped_Stretch-Knit_Tee/img_00000009.jpg,18,Tee,train
img/City_of_Lights_Hoodie/img_00000018.jpg,10,Hoodie,train
img/Camo_Print_Shorts/img_00000031.jpg,32,Shorts,test
img/Sophisticated_Jersey_Knit_Dress/img_00000059.jpg,41,Dress,train
img/Cuffed_Twill_Utility_Shorts/img_00000015.jpg,32,Shorts,train
img/Layered_Halter_Jumpsuit/img_00000057.jpg,42,Jumpsuit,train
img/Classic_Mid-Rise_Skinny_Jeans/img_00000040.jpg,26,Jeans,train
img/Petal-Sleeved_Blouse/img_00000118.jpg,3,Blouse,train
img/Pintucked_Button-Down_Blouse/img_00000047.jpg,3,Blouse,val
img/Classic_Heathered_Sweater/img_00000027.jpg,16,Sweater,train
img/Deep-V_Draped_Blouse/img_00000068.jpg,3,Blouse,train
img/Patchwork_Printed_Long_Jumpsuit/img_00000019.jpg,42,Jumpsuit,train
img/Life_in_Progress_Denim_Jacket/img_00000030.jpg,11,Jacket,train
img/Belted_Wide-Leg_Jumpsuit/img_00000028.jpg,42,Jumpsuit,train
img/Drape-Front_Shawl_Collar_Jacket/img_00000040.jpg,11,Jacket,val
img/Hooded_Utility_Jacket/img_00000025.jpg,11,Jacket,train
img/Marled_Rib-Knit_Tee/img_00000009.jpg,18,Tee,val
img/Cap-Sleeved_Turtleneck_Sweater/img_00000043.jpg,16,Sweater,train
img/Standout_Mesh-Trimmed_Dress/img_00000014.jpg,41,Dress,test
img/Mixed_Knit_Sweater/img_00000038.jpg,16,Sweater,test
img/Split-Back_Pleated_Blouse/img_00000008.jpg,3,Blouse,val
img/Free_to_Be_Draped_Jumpsuit/img_00000008.jpg,42,Jumpsuit,train
img/Striped_Floral_Blouse/img_00000047.jpg,3,Blouse,train
img/Collarless_Faux_Suede_Jacket/img_00000041.jpg,11,Jacket,train
img/Open-Back_Knit_Blouse/img_00000018.jpg,3,Blouse,val
img/Ruffled_Tie-Neck_Blouse/img_00000034.jpg,3,Blouse,val
img/Buttoned-Up_Denim_Shorts/img_00000006.jpg,32,Shorts,train
img/Simba_Muscle_Tee/img_00000030.jpg,18,Tee,train
img/Abstract_Frond_Print_Skirt/img_00000019.jpg,33,Skirt,train
img/Faded_Denim_Jacket/img_00000072.jpg,11,Jacket,val
img/Beaded_Laser-Cut_Blouse/img_00000034.jpg,3,Blouse,train
img/Pleated_Floral_Chiffon_Skirt/img_00000013.jpg,33,Skirt,val
img/Baroque_Lace_Shorts/img_00000030.jpg,32,Shorts,train
img/Frayed_Denim_Shorts/img_00000012.jpg,32,Shorts,train
img/Floral_Lace-Yoke_Jumpsuit/img_00000041.jpg,42,Jumpsuit,test
img/Stretch-Knit_Shorts/img_00000044.jpg,32,Shorts,train
img/Miami_Heat_Athletic_Shorts/img_00000023.jpg,32,Shorts,train
img/Vented_Stripe_Tee/img_00000017.jpg,18,Tee,train
img/Lady_Lace_Mini_Skirt/img_00000041.jpg,33,Skirt,val
img/Classic_Slim-Leg_Jeans/img_00000016.jpg,26,Jeans,train
img/Linen_Babydoll_Dress/img_00000048.jpg,41,Dress,train
img/Abstract-Patterned_Blouse/img_00000047.jpg,3,Blouse,train
img/Abstract-Geo_Print_Mini_Skirt/img_00000026.jpg,33,Skirt,train
img/Stripe_Pencil_Skirt/img_00000021.jpg,33,Skirt,test
img/Layered-Panel_Chiffon_Blouse/img_00000011.jpg,3,Blouse,val
img/Weekend_Lover_Graphic_Tee/img_00000029.jpg,18,Tee,train
img/Classic_Mini_Skirt/img_00000008.jpg,33,Skirt,train
img/Quilted_Puffer_Jacket/img_00000028.jpg,11,Jacket,test
img/Favorite_Open-Knit_Sweater/img_00000032.jpg,16,Sweater,train
img/Floral_Tulip-Back_Marled_Sweater/img_00000008.jpg,16,Sweater,val
img/Paisley_Print_Halter_Jumpsuit/img_00000027.jpg,42,Jumpsuit,train
img/Clean_Wash_Denim_Jacket/img_00000006.jpg,11,Jacket,train
img/Heathered_Knit_Hoodie/img_00000013.jpg,10,Hoodie,train
img/Embroidered_Fit_&_Flare_Dress/img_00000013.jpg,41,Dress,train
img/Classic_Pullover_Hoodie/img_00000058.jpg,10,Hoodie,test
img/Textured_Woven_Shorts/img_00000015.jpg,32,Shorts,train
img/Basic_V-Neck_Tee/img_00000004.jpg,18,Tee,test
img/Denim_Pencil_Skirt/img_00000036.jpg,33,Skirt,test
img/Striped_Boat_neck_Tee/img_00000046.jpg,18,Tee,train
img/Pom_Trim_Cutout_Dress/img_00000014.jpg,41,Dress,test
img/Rolled_V-Neck_Sweater/img_00000050.jpg,16,Sweater,val
img/Cropped_Mock_Neck_Sweater/img_00000063.jpg,16,Sweater,train
img/Mosaic_Print_Pocket_Tee/img_00000030.jpg,18,Tee,train
img/Belted_Maxi_Dress/img_00000087.jpg,41,Dress,train
img/Knotted_Maxi_Dress/img_00000030.jpg,41,Dress,train
img/Crochet-Paneled_Crepe_Maxi_Skirt/img_00000008.jpg,33,Skirt,val
img/Open-Knit_Cowl_Neck_Sweater/img_00000008.jpg,16,Sweater,train
img/Shark_Print_Drawstring_Shorts/img_00000024.jpg,32,Shorts,val
img/Floral_&_Bird_Print_Shorts/img_00000010.jpg,32,Shorts,test
img/Loyal_Cropped_Sweater/img_00000006.jpg,16,Sweater,test
img/Checked_Dolman_Jacket/img_00000072.jpg,11,Jacket,train
img/Marled_Crochet-Back_Sweater/img_00000038.jpg,16,Sweater,train
img/Distressed_Straight-Leg_Jeans/img_00000039.jpg,26,Jeans,test
img/Zippered_Sleeveless_Hoodie/img_00000046.jpg,10,Hoodie,train
img/Audrey_Graphic_Tee/img_00000063.jpg,18,Tee,train
img/Palm_Tree_Tee/img_00000053.jpg,18,Tee,test
img/Classic_Distressed_Jeans/img_00000037.jpg,26,Jeans,train
img/Striped_Boat_Neck_Sweater/img_00000024.jpg,16,Sweater,train
img/Mid_Rise_-_Distressed_Skinny_Jeans/img_00000005.jpg,26,Jeans,test
img/Mixed_Knit_Cowl_Neck_Sweater/img_00000032.jpg,16,Sweater,train
img/Nylon_Raglan_Bomber_Jacket/img_00000026.jpg,11,Jacket,train
img/Cutout_Gaucho_Jumpsuit/img_00000045.jpg,42,Jumpsuit,train
img/Ruffled_Floral_Blouse/img_00000092.jpg,3,Blouse,val
img/LEEF_PARIS_Holographic-Striped_Drawstring_Shorts/img_00000002.jpg,32,Shorts,train
img/Textured_Crosshatch_Dolman_Tee/img_00000024.jpg,18,Tee,train
img/Knit_Bodycon_Skirt/img_00000045.jpg,33,Skirt,train
img/Watercolor_Plaid_Chiffon_Blouse/img_00000060.jpg,3,Blouse,val
img/Textured_Stripe_A-Line_Dress/img_00000030.jpg,41,Dress,val
img/I_Need_Coffee_Tee/img_00000058.jpg,18,Tee,train
img/Floral_A-Line_Midi_Skirt/img_00000007.jpg,33,Skirt,train
img/Polka_Dot_Denim_Shorts/img_00000014.jpg,32,Shorts,val
img/Wide-Leg_Surplice_Jumpsuit/img_00000055.jpg,42,Jumpsuit,test
img/Belted_Stripe_Print_Shorts/img_00000013.jpg,32,Shorts,test
img/Skinny_Ankle_Jeans/img_00000019.jpg,26,Jeans,train
img/Micro-Striped_Trouser_Shorts/img_00000056.jpg,32,Shorts,test
img/Rose_Print_Tee/img_00000049.jpg,18,Tee,train
img/Collarless_Faux_Suede_Jacket/img_00000005.jpg,11,Jacket,test
img/Slub_Knit_Hoodie/img_00000047.jpg,10,Hoodie,train
img/Speckled_Metallic_Surplice_Dress/img_00000003.jpg,41,Dress,train
img/Beaded_Ornate_Print_Jumpsuit/img_00000018.jpg,42,Jumpsuit,train
img/Knit_Bandage_Skirt/img_00000024.jpg,33,Skirt,test
img/High-Neck_Sheer_Blouse/img_00000053.jpg,3,Blouse,val
img/Tri-Colored_Sweater/img_00000028.jpg,16,Sweater,train
img/Acid_Wash_Distressed_Jeans/img_00000036.jpg,26,Jeans,train
img/Strapless_Wide-Leg_Jumpsuit/img_00000057.jpg,42,Jumpsuit,train
img/Daisy_Cutoff_Shorts/img_00000027.jpg,32,Shorts,train
img/Shirred_Panel_Shorts/img_00000015.jpg,32,Shorts,train
img/Heathered_Tribal_Print_Hoodie/img_00000021.jpg,10,Hoodie,test
img/Floral_Lace_Twirly_Skirt/img_00000017.jpg,33,Skirt,train
img/Textured_Cutout_Jumpsuit/img_00000040.jpg,42,Jumpsuit,train
img/Dropped-Sleeve_Textured_Sweater/img_00000011.jpg,16,Sweater,train
img/Kaleidoscope_Woven_Tee/img_00000003.jpg,18,Tee,train
img/Striped_Crop_Sweater/img_00000036.jpg,16,Sweater,train
img/Tribal_Print_Tee/img_00000032.jpg,18,Tee,test
img/Longline_Striped_Slit-Back_Dress/img_00000015.jpg,41,Dress,test
img/Textured_Athletic_Jacket/img_00000037.jpg,11,Jacket,train
img/Classic_Fold-Over_Maxi_Skirt/img_00000049.jpg,33,Skirt,train
img/Tartan_Plaid_Chiffon_Blouse/img_00000048.jpg,3,Blouse,train
img/Chenille_&_Metallic_Knit_Skirt/img_00000005.jpg,33,Skirt,train
img/Lace_Patterned_Sweater/img_00000044.jpg,16,Sweater,train
img/Daring_Mesh-Trimmed_Bodycon_Dress/img_00000011.jpg,41,Dress,val
img/Best_Friend_Muscle_Tee/img_00000027.jpg,18,Tee,test
img/Flounce_Cami_Maxi_Dress/img_00000027.jpg,41,Dress,train
img/Ikat_Y-Back_Maxi_Dress/img_00000030.jpg,41,Dress,test
img/Structured_Quilted_Jacket/img_00000007.jpg,11,Jacket,test
img/Layered_Running_Shorts/img_00000024.jpg,32,Shorts,train
img/Striped_Seersucker_Shorts/img_00000069.jpg,32,Shorts,train
img/Fair_Isle_Crew_Neck_Sweater/img_00000023.jpg,16,Sweater,train
img/Stop_Following_Me_Tee/img_00000021.jpg,18,Tee,test
img/Textured_Stripe_Knit_Skirt/img_00000001.jpg,33,Skirt,train
img/Cable_Knit_Turtleneck_Sweater/img_00000051.jpg,16,Sweater,train
img/Drawstring_Floral_Dolphin_Shorts/img_00000005.jpg,32,Shorts,test
img/Longline_Utility_Jacket/img_00000014.jpg,11,Jacket,test
img/Embroidered_Southwestern_Pattern_Jacket/img_00000011.jpg,11,Jacket,val
img/Bleached_Denim_Jacket/img_00000083.jpg,11,Jacket,train
img/Drawstring_Utility_Jacket/img_00000044.jpg,11,Jacket,test
img/Layered_Watercolor_Print_Burnout_Tee/img_00000006.jpg,18,Tee,train
img/Life_in_Progress_Drawstring_Denim_Jumpsuit/img_00000005.jpg,42,Jumpsuit,train
img/Wide-Leg_Jeans/img_00000053.jpg,26,Jeans,train
img/Denim_Daze_Ripped_Shorts/img_00000021.jpg,32,Shorts,val
img/Chiffon_Pleated_Jumpsuit/img_00000027.jpg,42,Jumpsuit,train
img/Chambray-Trim_Pocket_Tee/img_00000034.jpg,18,Tee,val
img/Striped_Strapless_Jumpsuit/img_00000002.jpg,42,Jumpsuit,train
img/Cutout_Sleeveless_Jumpsuit/img_00000027.jpg,42,Jumpsuit,val
img/Palm_Print_Bodycon_Dress/img_00000026.jpg,41,Dress,train
img/Open_Knit_Crew_Neck_Sweater/img_00000012.jpg,16,Sweater,train
img/Knit_Pocket_Dress/img_00000049.jpg,41,Dress,train
img/Dolman_Sleeve_Hoodie/img_00000049.jpg,10,Hoodie,train
img/Ribbed_Turtleneck_Sweater/img_00000047.jpg,16,Sweater,train
img/Ribbed_Knit_Sweater/img_00000048.jpg,16,Sweater,train
img/Gauze_Skater_Skirt/img_00000025.jpg,33,Skirt,train
img/Langley_Fox_Beach_Graphic_Tee/img_00000012.jpg,18,Tee,val
img/Floral_Scuba_Knit_Skirt/img_00000029.jpg,33,Skirt,train
img/Daisy_Lace_Skater_Skirt/img_00000025.jpg,33,Skirt,train
img/Watercolor_Floral_Print_Blouse/img_00000050.jpg,3,Blouse,train
img/Boston_Celtics_Graphic_Tee/img_00000053.jpg,18,Tee,test
img/Collarless_Faux_Fur_Jacket/img_00000046.jpg,11,Jacket,train
img/Colorblocked_Faux_Leather_Varsity_Jacket/img_00000026.jpg,11,Jacket,train
img/Mid_Rise-_Destroyed_Straight_Leg_Ankle_Jeans/img_00000025.jpg,26,Jeans,train
img/Three-Button_Flat_Collar_Blouse/img_00000084.jpg,3,Blouse,train
img/Southwestern_Print_Blouse/img_00000048.jpg,3,Blouse,train
img/Metallic_Slip_Dress/img_00000003.jpg,41,Dress,train
img/Slouchy_Twill_Utility_Jacket/img_00000051.jpg,11,Jacket,train
img/La_Vie_Mesh_Jersey_Tee/img_00000023.jpg,18,Tee,train
img/Chiffon-Sleeve_Mesh_Bomber_Jacket/img_00000046.jpg,11,Jacket,train
img/Smocked_Slip_Dress/img_00000047.jpg,41,Dress,train
img/Whiskered_Skinny_Jeans/img_00000044.jpg,26,Jeans,val
img/Zippered_Sheath_Dress/img_00000023.jpg,41,Dress,train
img/Classic_Distressed_Denim_Jacket/img_00000021.jpg,11,Jacket,val
img/Low-Rise_Skinny_Jeans/img_00000012.jpg,26,Jeans,train
img/Striped_Shaggy_Knit_Sweater/img_00000038.jpg,16,Sweater,train
img/Wide-Leg_Jumpsuit/img_00000087.jpg,42,Jumpsuit,train
img/Woven_Bermuda_Shorts/img_00000057.jpg,32,Shorts,train
img/Classic_High-Waisted_Jeans/img_00000059.jpg,26,Jeans,val
img/Tie-Dye_Cutout_Tee/img_00000038.jpg,18,Tee,train
img/Open_Knit_Crew_Neck_Sweater/img_00000023.jpg,16,Sweater,train
img/Fuzzy_Marled_Knit_Sweater/img_00000019.jpg,16,Sweater,train
img/Tribal_Print_Crisscross_Jumpsuit/img_00000031.jpg,42,Jumpsuit,val
img/Colorblocked_French_Terry_Hoodie/img_00000029.jpg,10,Hoodie,train
img/Ditsy_Floral_Knit_Hoodie/img_00000005.jpg,10,Hoodie,train
img/Collarless_Faux_Leather_Moto_Jacket/img_00000025.jpg,11,Jacket,train
img/Sleeveless_Combo_Jumpsuit/img_00000050.jpg,42,Jumpsuit,val
img/Classic_Pullover_Hoodie/img_00000013.jpg,10,Hoodie,test
img/Daisy_Print_Muscle_Tee/img_00000028.jpg,18,Tee,val
img/Marled_Purl-Stitched_Sweater/img_00000005.jpg,16,Sweater,train
img/Good_Girls_Muscle_Tee/img_00000031.jpg,18,Tee,train
img/Marled_Skater_Skirt/img_00000016.jpg,33,Skirt,test
img/Rugrats_Graphic_Tee/img_00000002.jpg,18,Tee,val
img/Georgette_Tulip_Back_Blouse/img_00000014.jpg,3,Blouse,train
img/Faux_Leather_Moto_Jacket/img_00000038.jpg,11,Jacket,train
img/Tweed_Cutaway_Jacket/img_00000062.jpg,11,Jacket,train
img/Chambray_Drawstring_Shorts/img_00000040.jpg,32,Shorts,val
img/Woven_Crossback_Dress/img_00000040.jpg,41,Dress,train
img/Ribbed_Knit_Hoodie/img_00000026.jpg,10,Hoodie,train
img/White_Distressed_Skinny_Jeans/img_00000028.jpg,26,Jeans,train
img/Zippered-Ankle_Skinny_Jeans/img_00000049.jpg,26,Jeans,val
img/Faux_Leather_A-Line_Skirt/img_00000063.jpg,33,Skirt,train
img/Abstract_Diamond_Print_Jumpsuit/img_00000010.jpg,42,Jumpsuit,train
img/Metallic_Knit_Tee/img_00000004.jpg,18,Tee,train
img/Faux_Leather-Paneled_Jeans/img_00000053.jpg,26,Jeans,train
img/Acid_Wash_Boyfriend_Jeans/img_00000026.jpg,26,Jeans,train
img/Wild_At_Heart_Tee/img_00000064.jpg,18,Tee,val
img/Henley_Pullover_Hoodie/img_00000060.jpg,10,Hoodie,train
img/Waffle_Knit_Crew_Neck_Sweater/img_00000036.jpg,16,Sweater,val
img/Simba_Graphic_Hoodie/img_00000012.jpg,10,Hoodie,train
img/Open-Back_Blouse/img_00000031.jpg,3,Blouse,train
img/Crisscross-Back_Sleeveless_Hoodie/img_00000038.jpg,10,Hoodie,train
img/Floral-Embroidered_Blouse/img_00000070.jpg,3,Blouse,train
img/Utility_Jumpsuit/img_00000044.jpg,42,Jumpsuit,train
img/High-Slit_Thoreau_Graphic_Dress/img_00000015.jpg,41,Dress,val
